Review,Place
Place is excellent for all....and the bathing gives so much energy here.....and every one atleast one time have to feel it and see the place❣️,Katiki Waterfalls
Excellent waterfalls located 6 km from borra caves... You have to go on bike for 5 km and remaining distance by walk. After crossing the railway track there are some old model mahindra zeeps are available for transportation towards katika …,Katiki Waterfalls
Visit in monsoon if you’re craving for moody and rainy wet nature vibe💚 infact water flow will be decent in monsoon. Though water was icy dead cold🥶 but it worth as it was hidden in some deep nature giving you dense forest vibes inside the deep dark green valley..💚Best in monsoon💚 …,Katiki Waterfalls
"it's good place but long distance to walk & unsmooth road
for more such amazing travel spots ,visit my Instagram profile @chaotic _senora",Katiki Waterfalls
"You cant reach there by your own vehicle, govrnment operated vechiles will take tmyou to the closest spot and you got to walk around half a km or more to the waterfalls. Its completely worth it. Do visit.",Katiki Waterfalls
Very nice waterfalls and  best place to visit during araku visit and travelling in jeep is a wonderful experience.,Katiki Waterfalls
"!!Very Dangerous Panchayat Transportation!!

I suggest not go in Panchayat transportation because it's very dangerous. There …",Katiki Waterfalls
I love this place... one of my favourite .. peaceful life...😎✨ …,Katiki Waterfalls
There are actually two falls in the same spot one above the other . Be cocksure about the foothold as you scramble your way up. The waterfalls are  exhilarating .,Katiki Waterfalls
The place was one of the most beautiful destination of our Vizag tour.,Katiki Waterfalls
Excellent place for a picnic. Bit stiff climb though.,Katiki Waterfalls
Nice place to visit in araku,Katiki Waterfalls
Awww 🤩 …,Katiki Waterfalls
Mesmerising place....Full of greenary...very pure Air Nd Water....That Sand smell when rain comes  mouth  watering...No proper transport to reach Hear....if u get Transport then also u have to walk at least 20 min to reach thr....Its like trekking,Katiki Waterfalls
A long trekking way to reach the water fall but worthy way to view,Katiki Waterfalls
"It was extremely beautiful. But the trek was slippery because of rains.
Overall, fun experience and totally worth the effort",Katiki Waterfalls
My always loving place ...If I went araku definitely go for katiki waterfalls..awesomeee💗 …,Katiki Waterfalls
Fantastic natural spot at Hill🗻 …,Katiki Waterfalls
This is a great place to visit. You have to do some hardwork to enjoy the spectacular view of this waterfall. You have to climb to the hill upto 700 meters to reach the spot. The view will be more beautiful during rainy season. If you are traveling around Borra Caves then you should visit here once.,Katiki Waterfalls
Amazing flow and beautiful view all together.,Katiki Waterfalls
Had a bath here that can never be forgotten,Katiki Waterfalls
"Originated from the river Gosthani, Katika falls were named after the nearby village katika. Probably the highest or one of the top 3 highest falls in AP and on par with DUDUMA Falls in height. …",Katiki Waterfalls
"""Very nice and amazing waterfall""
Located at hill top. You have to come here by hiring municipal cars (cost approx. Rs 200 per person). Car will drop you at 700m before this waterfall from where …",Katiki Waterfalls
"Right place to enjoy the Waterfall in Arku valley

Way is not good but for adventure must visit",Katiki Waterfalls
Nice place I went there with my friends on bike and stayed in araku for 2 days and saw few more places there,Katiki Waterfalls
Very nice view. Enjoyed a lot,Katiki Waterfalls
"Water was too cold,slippery surface, good to visit in broad day light suggested by locals as some bears are roaming around.",Katiki Waterfalls
Extreamly Better Experiancing water falls,Katiki Waterfalls
"The waterfalls looks so amazing and very new to discover such places, I enjoyed a lot. But be careful while enjoying the flow of the water is minimal. In this hot summer to discover and explore such places are so cool.",Katiki Waterfalls
Must visit place but own vehicles are not allowed and we need to take some local vehicles to reach out to the nearest place and then we need to walk around 1 KM to see water Fall. The cost of local vehicles are too High. I heard there is …,Katiki Waterfalls
This is the one of the beautiful waterfalls in India. Please try to visit this waterfalls in aruku.,Katiki Waterfalls
It was fun visiting there but the way there isn't good and to be cautious!,Katiki Waterfalls
"Very beautiful place to visit, trekking into those jungles to reach out to the waterfall is an amazing experience you'll get. Better reach there by the tourist vehicles which you'll get from borra. Just be very careful if you're going there …",Katiki Waterfalls
Beautiful Katiki waterfall. Way is not that much good. Care has to be taken while walking.,Katiki Waterfalls
"Find the new route, don’t use the old route suggested by local jeep drivers.",Katiki Waterfalls
I visited at January end and water was freezing cold but if u can handle it then better .,Katiki Waterfalls
"Ice cold water from one of the most serene waterfalls. Close to Borra caves. Can take bath and play around, but be safe and do not do risky stunts. Approach to the place is only through local jeeps which are pretty expensive (1500 for 8 members in one jeep). Definitely worth a trip.",Katiki Waterfalls
"Excellent Waterfalls , speed floating full enjoyment",Katiki Waterfalls
Oh my god I never thought that this place would be such beautiful. But after reaching the place I was amazed. No photo can justify the original one. Don't miss this waterfall of you go for araku trip. But remember one thing it is very …,Katiki Waterfalls
"Very nice waterfall in between dense forest few k.m away from borra caves, to reach here you have to book a seat which cost 250 r.s per passenger or 1500 r.s for whole then you have to cross railway track then trek in forest for 20 minutes to reach this fall.",Katiki Waterfalls
"🛣️Road to waterfalls is long and hard.

🌊Water from waterfalls is soo cold it would be better to take towels and some …",Katiki Waterfalls
Loved it,Katiki Waterfalls
"ravel): 2-3 Hours

￼Place Location: Near Borra Caves …",Katiki Waterfalls
We felt like we were frozen in summer.,Katiki Waterfalls
"Nice water fall🥰
Very difficult for aged persons😭
Carefull with children🤯🧐 …",Katiki Waterfalls
Nice waterfalls for summer,Katiki Waterfalls
Great place but the localities are not very easy. If you are going by borracave side they won't allow your vechile . They will ask you to park your four wheeler there and rent a jeeep that charges 1500 for some small distance and again …,Katiki Waterfalls
"More than the waterfalls, its the trekking experience which is more amazing and adventurous.
Worth visiting. People above 40 will find it very difficult to go atop.
Happy travelling",Katiki Waterfalls
Today the KWDC (Katiki waterfalls Development committee) Inaugurated the Toilets and dressing room for tourists with the fund collected by them.,Katiki Waterfalls
Very big waterfalls in Araku. It is located on the way to Borra Caves. It is a must visit place in Araku. Private vehicles are not allowed as the way is not suitable for normal vehicles. Panchayat Jeeps are available for hire. They will …,Katiki Waterfalls
Very beautiful waterfalls..Must visit when planning a trip to ARAKU...Will be tiresome while going towards there because you may need to trek a little and the road is also not constructed fully but it's worth it...Size wise it may be little …,Katiki Waterfalls
"Beautiful place. One of the finest waterfalls I've visited.

The view was worth the 1 km trek from the vehicle stop point till the waterfall …",Katiki Waterfalls
Awsome trek. Worth taking. But very steep so avoid if having any health issues. You will find the best bamboo chicken in this trek. Difficult trek avoid during rainy season. But very beautiful worth a visit,Katiki Waterfalls
"I would not suggest this place to non trekkers or old age members.
- Have to pay 1500 for panchayat vehicle, (personal vehicle not allowed) just for 2-3km Ride …",Katiki Waterfalls
Nice place. I enjoyed soo much. A waterfall that will be remembered for a lifetime.,Katiki Waterfalls
Awesome experience. One of the best waterfall in Aruku region. Only one thing is that you have to climb a lot but it's worth. No food facilities here. Carry your own water. But you will enjoy for sure,Katiki Waterfalls
"I visited Katiki waterfalls 2 days ago.truly it was a super place.
Worth doing trekking to see that place.
Don’t miss it . And do eat non veg snack which tribes sell there on the way to …",Katiki Waterfalls
"Own vehicles not allowed
And better to visit with swim wear as you would definitely wanna get wet here",Katiki Waterfalls
there see the view and lot of enjoy,Katiki Waterfalls
"Katiki waterfalls, a nice place to visit and beautiful waterfalls. Good time to visit this waterfall is during monsoon season or just before winter season.To reach this place you have to take 5kms from anathagiri hill station. No own …",Katiki Waterfalls
It's 4km from Borra caves. Very nice location. But to reach these water falls one need to climb the hill for around 1500 feet. Not good for those who find difficult to walk. You will get nice food before you climb. Water is very very cool and it drops from very high hill. Views like Bahubali movie waterfall,Katiki Waterfalls
The trek to the waterfall was exhausting. The steps are narrow and steep. The waterfall was beautiful but the amount of exertion is not worth it. Half of my companions abandoned me midway and I continued till the top.,Katiki Waterfalls
The time taken for us to reach the waterfall from the drop point is about 20 minutes. While walking you can buy Indian gooseberry (usiri) which is sold by children from that locality and you can also get Tata gluco+ beverage. You have to cross a railway track and a tunnel with a length of over 200m is visible.,Katiki Waterfalls
"One of the most happy place on earth. We can never forget the experience we get here. The water, trek and food are amazing. Once we get into the water, there is no going back. We get that adrenaline rush for sure. Also one has to be careful while trek as the way is narrow and uneven. Winters are the best time to visit this place.",Katiki Waterfalls
"View is great!

Caution- …",Katiki Waterfalls
"Very ßupreb waterfalls araku ... It is nearest borra caves... There is no chance to reach our own vehicles ... Six kilometers journey is very different and only allowed their local vehicles only. ,.... And after completion the ghat road journey .. 1 kilometer complusery walking ... Good experience memorable moments are 👌 clicked 😉 …",Katiki Waterfalls
"Highlight tourist place in Araku.

Pros: …",Katiki Waterfalls
Lovely place in midst of the araku forest range. Trekking (almost 2km) to get to the waterfalls is exciting also had to cross a railway track in between.,Katiki Waterfalls
One of the best place ever,Katiki Waterfalls
"Nice  waterfall  near  Borra  caves, involves  plenty of  trekking  but  the  climax  is  awesome  with  majestic  waterfall  views. Basically  this  originated  from River  Gosthani. Lots  of  vendors  selling honey  and  local food  ,  which  one  can  try  as  its  reasonable",Katiki Waterfalls
Nice place and water is very cold.,Katiki Waterfalls
Beautiful waterfall. One of the highest,Katiki Waterfalls
"At a distance of 7 km from Borra Caves, 39 km from Araku, 90 km from Vizag & 665 km from Hyderabad, Katiki Waterfalls are magnificent waterfalls near Borra Caves in Andhra Pradesh. It is one of the best waterfalls in Araku and also among …",Katiki Waterfalls
One have too climb steep mountain lanes to go there. There is no roads in the mountain. Its not for kids and elderly people. The lanes are slipery during the rainy season. The vehicles are stopped approx 1.5 km before.,Katiki Waterfalls
One of the best view,Katiki Waterfalls
"(Pre covid)
Gem of nature in vizag ❤️
Great place for trekking, photography , …",Katiki Waterfalls
Wow what an amazing experience.... You can bath also. You have to climb at least 1 KM after car.,Katiki Waterfalls
"Not a big waterfall u have to travel on jeep for 30mins and have to trek for another 30mins.
The water is so cold at freezing temperatures
In winter time.",Katiki Waterfalls
"Be prepared to reach the waterfalls, little risky, but thrilling experience.....",Katiki Waterfalls
Katiki waterfall is a small waterfall situated in the Heart of the Araku valley. To reach the waterfall you have to trek almost 1.5 km. If you have spare time then you can give a visit there otherwise you can script this place.,Katiki Waterfalls
It is so high that I couldn't climb it.,Katiki Waterfalls
☄️,Katiki Waterfalls
Awesome waterfalls. But very very dangerous,Katiki Waterfalls
Nice place but be careful my friend slip in the water head injury dead no hospital found in nearly so sad all are never forget that 😔😭😭 …,Katiki Waterfalls
"must visit places in araku, but climbing up till the fall may be a hectic job.

Good to visit  there. …",Katiki Waterfalls
Best waterfalls in AP. amazing view and good photo spot,Katiki Waterfalls
Feel good,Katiki Waterfalls
Beautiful place..need to trek for a while to reach this view,Katiki Waterfalls
"A waterfall cannot be silent, just as the wisdom! When they speak, the voice of power speaks!There's no better place to find yourself that sitting by a waterfall and listening to it's music.Water is the most perfect traveller because when …",Katiki Waterfalls
"Good experience
Very chilled water falls
4x4 wheel Jeep drive …",Katiki Waterfalls
Very Nice View Lot of Enjoyed,Katiki Waterfalls
It's an awesome experience for nature lovers and entire journey give tremendous awesome experience. When reaching to waterfall the falling water sound gives the sound music,Katiki Waterfalls
Awesome experience but traveling little bit difficult if u love adventure u will get awesome experience 😉 …,Katiki Waterfalls
"KATIKI waterfalls

This majestic water fall stands over 50ft tall …",Katiki Waterfalls
Root not good bike rides and 4 wheels vehicles before stopping 1km but 1 also not good warest root...,Katiki Waterfalls
Safe waterfalls,Katiki Waterfalls
Cool waterfalls ❄️🌊 …,Katiki Waterfalls
One of the best waterfalls in araku it's a kinda little treck to get here but it worth it.And you can click good pictures here🙂 …,Katiki Waterfalls
"We have treking in hill forest. It's nice place to go everyone, water is cold but we deep in water cold will not in body☺☺☺☺☺",Katiki Waterfalls
"Nice place, you have to trekk approximately 1-2km from the jeep stand to reach the site. it's full of fun, also you can taste the bamboo chicken and chicken kabab on the way 😊😊 …",Katiki Waterfalls
"Steep climbing for few metres, but worth visiting place ,pleasant atmosphere, nice local people",Katiki Waterfalls
Great waterfall. With 2 kms trek and jeep ride. Must to go with friends and have fun.,Katiki Waterfalls
Risky for senior citizens please avoid to go up.,Katiki Waterfalls
Place is very nice. But only local vehicles are allowed. They cost 1500 for 6 km.,Katiki Waterfalls
water was too chilled & the view of the valley from this point was also too good. It is just 20kms away from araku.,Katiki Waterfalls
Freaking cold.. But enjoyable.. it's a long climb to get here.. you have to climb rocks and stuff.. so those who can't climb.. Don't.. You get lots of people selling bamboo chicken.. It's ok..,Katiki Waterfalls
Best place to visit at arakku valley... beautiful experience...best time to visit this place is during rainy season for huge amount of water otherwise water flow will be less....,Katiki Waterfalls
So superbbbbb... Guaranteed that everyone enjoyed there,Katiki Waterfalls
One of the best waterfalls in Araku. Must visit it.,Katiki Waterfalls
"Honestly I had an awesome time there, if you ever had a chance to visit Vishakapatnam, i will recommend you to go Araku valley and do visit Katiki waterfall .",Katiki Waterfalls
"Beautiful place to enjoy, with very little trekking",Katiki Waterfalls
Cool and pleasant but need to treak long hill which feels u very tired,Katiki Waterfalls
I enjoyed in rainy season ♥️,Katiki Waterfalls
"I loved this place۔۔
۔kohir۔king",Katiki Waterfalls
Super ❤️💫 …,Katiki Waterfalls
A nice waterfall but one should be very careful to slip their steps,Katiki Waterfalls
Must visit place in rainy season....or else you wont enjoy much,Katiki Waterfalls
The new way is excellent compared to the older one. Being in monsoon is excellent,Katiki Waterfalls
Best ever waterfalls near araku.,Katiki Waterfalls
Nyc place,Katiki Waterfalls
Lots of water when I visited. Lot of fun,Katiki Waterfalls
Very good waterfalls in araku.....best scene.....and bamboo chicken is special item here....,Katiki Waterfalls
"It was very nice place
We fully enjoying the day",Katiki Waterfalls
Excellent view points and need to climb the hill for waterfall view,Katiki Waterfalls
waterfalls are falling from 300 feet hight hill's,Katiki Waterfalls
"I love this place
It is one of the place in Araku",Katiki Waterfalls
Enjoy full place..,Katiki Waterfalls
This was an amazing I was saw recently,Katiki Waterfalls
"The best place! Can enjoy nature to the maximum! That roads, waterfalls and bamboo chicken! The best one.",Katiki Waterfalls
A beautiful one.!!,Katiki Waterfalls
Excellent mind-blowing,Katiki Waterfalls
"Awesome place to watch..
U have to hire a vehicle to go, as they dony allow ur own vehicle",Katiki Waterfalls
Nice place but jeepsy rate 1500 per 8 person is worth,Katiki Waterfalls
"Must visit place in araku .
Best place for peace and chilling 💖 …",Katiki Waterfalls
Awesome waterfalls. Chilling 19° temperature. Adventures trekking,Katiki Waterfalls
Super 💗 …,Katiki Waterfalls
"Destiny place in vishaka in Andhra Pradesh
Very cool water 💦💦 amezing place 🥰🥰🥰
I love ❤️❤️❤️ …",Katiki Waterfalls
Super,Katiki Waterfalls
"This is god given gift to us... If u wanna enjoy it, u shld really go into the water only then u can feel it......",Katiki Waterfalls
Very Nice and Great Experience there Looking peaceful and Im Really Enjoyed .... Gud Driving skills in Tanda Mens any Way superbbb,Katiki Waterfalls
An awesome water falls.,Katiki Waterfalls
Best ever waterfalls enjoyed well with friends.,Katiki Waterfalls
So good,Katiki Waterfalls
It is far 70 km away from vizag..  On route to araku with beautiful nature,Katiki Waterfalls
amazing water fall difficult to climb hill but it is a better experience climbing the hill,Katiki Waterfalls
😍😍 …,Katiki Waterfalls
Katiki waterfalls,Katiki Waterfalls
Great place to visit,Katiki Waterfalls
Super ❤️,Katiki Waterfalls
I love what a beautiful climate so much love from nature,Katiki Waterfalls
Super photos 🤩🤩🤩 …,Katiki Waterfalls
Nice place to visit in aruku..I went twice only to play there..😅 …,Katiki Waterfalls
Absolutely loved having shower in this natural fountain,Katiki Waterfalls
It's an awesome experience to nature lovers really very Beautiful,Katiki Waterfalls
Nice,Katiki Waterfalls
Nice,Katiki Waterfalls
Assome in mansoon rainy season,Katiki Waterfalls
All the pictures are taken Enroute to Layilo water falls via arakuvalley.,Katiki Waterfalls
Very tidey and bad road to reach waterfall.waste.,Katiki Waterfalls
Nice,Katiki Waterfalls
Nice,Katiki Waterfalls
One of the best waterfalls in araku,Katiki Waterfalls
Maps showing wrong route from araku,Katiki Waterfalls
Heaven,Katiki Waterfalls
Franklin,Katiki Waterfalls
Nice,Katiki Waterfalls
Lovely,Katiki Waterfalls
Beautiful,Katiki Waterfalls
"A place for Hiking, Trekking and finally feel the chill waters",Katiki Waterfalls
Legs will pain so much not an easy to go theair,Katiki Waterfalls
Enjoyed,Katiki Waterfalls
Awesome experience,Katiki Waterfalls
Nature's abode.,Katiki Waterfalls
Superb place 🌿🍃❣️ …,Katiki Waterfalls
Worth visit for whom who likes tracking and adventure.,Katiki Waterfalls
A beautiful waterfalls.Good tourist attraction,Katiki Waterfalls
Peaceful but some what adventures,Katiki Waterfalls
Wonderful place to visit...chill water ...pleasant nature...,Katiki Waterfalls
Nice,Katiki Waterfalls
The most beautiful waterfall ever! 😍 …,Katiki Waterfalls
Best experience,Katiki Waterfalls
Best and awesome waterfall...,Katiki Waterfalls
Good,Katiki Waterfalls
👍👍👍 …,Katiki Waterfalls
Good,Katiki Waterfalls
Araku best waterfalls,Katiki Waterfalls
It's amazing waterfalls,Katiki Waterfalls
I wanted to visit here super cool place for tourism,Katiki Waterfalls
"Waste of going, less space and too crowdy 😣 …",Katiki Waterfalls
Good,Katiki Waterfalls
Kantiki waterfall is osm,Katiki Waterfalls
This is the Best place then other places in arakku valley ❤️❤️❤️❤️,Katiki Waterfalls
Great,Katiki Waterfalls
Nice darling 👄👄😘 …,Katiki Waterfalls
Beautiful. Worth the climb❤,Katiki Waterfalls
Great experience.its no words.❤️❤️❤️❤️❤️,Katiki Waterfalls
Too nice,Katiki Waterfalls
Lov it this place this place is very wonderful,Katiki Waterfalls
Good,Katiki Waterfalls
"It's 200fts height
Looking Super",Katiki Waterfalls
Just wow must visit and scarry too..,Katiki Waterfalls
Nice 🤟 …,Katiki Waterfalls
Good,Katiki Waterfalls
Best waterfalls in Araku,Katiki Waterfalls
Super location must watch fresh water,Katiki Waterfalls
Nice water falls,Katiki Waterfalls
Awesome during Monsoon,Katiki Waterfalls
Its ok,Katiki Waterfalls
Difficult to reach this waterfalls...,Katiki Waterfalls
Super,Katiki Waterfalls
Amazing place🤩😍 …,Katiki Waterfalls
👎 …,Katiki Waterfalls
nice waterfall,Katiki Waterfalls
"Awesome place,.. Guys must visit.",Katiki Waterfalls
Get into freeze....,Katiki Waterfalls
Super,Katiki Waterfalls
👌👌👌 …,Katiki Waterfalls
"Araku is a enjoufull place, beautiful place",Katiki Waterfalls
Like a adventure to go there,Katiki Waterfalls
Superb waterfalls,Katiki Waterfalls
Amazing,Katiki Waterfalls
Super but long walk,Katiki Waterfalls
LOVE 😍💗😍 …,Katiki Waterfalls
Good,Katiki Waterfalls
Good,Katiki Waterfalls
Best one I've ever seen 💜 …,Katiki Waterfalls
Good experience,Katiki Waterfalls
Super,Katiki Waterfalls
Super 💝 …,Katiki Waterfalls
Great place  to chill out with friends,Katiki Waterfalls
It was nice place to enjoy..,Katiki Waterfalls
Nice view,Katiki Waterfalls
Loved it,Katiki Waterfalls
Super view,Katiki Waterfalls
Amazing,Katiki Waterfalls
Awesome place for enjoying with friends❤️,Katiki Waterfalls
Lovely,Katiki Waterfalls
Awesome,Katiki Waterfalls
Thirlling experience 👍 …,Katiki Waterfalls
Memories,Katiki Waterfalls
Super,Katiki Waterfalls
Reaching here is a mammoth task,Katiki Waterfalls
Must visit,Katiki Waterfalls
🖤🖤🖤🖤 …,Katiki Waterfalls
Must visit,Katiki Waterfalls
Beautiful,Katiki Waterfalls
👌👌 …,Katiki Waterfalls
It was so fabulous,Katiki Waterfalls
Excellent,Katiki Waterfalls
Super,Katiki Waterfalls
Super,Katiki Waterfalls
Best moment,Katiki Waterfalls
Want to visit one more time,Katiki Waterfalls
Bite tough trekking.,Katiki Waterfalls
Nice,Katiki Waterfalls
Good,Katiki Waterfalls
"Very nice place ..
And better experience",Katiki Waterfalls
Good enjoyed a lot,Katiki Waterfalls
Be careful on bikes,Katiki Waterfalls
Beautiful place,Katiki Waterfalls
Good,Katiki Waterfalls
Awesome,Katiki Waterfalls
Not worth the hype,Katiki Waterfalls
Nice,Katiki Waterfalls
Awsome,Katiki Waterfalls
Like dis contents,Katiki Waterfalls
Super,Katiki Waterfalls
Good,Katiki Waterfalls
Wonderful nice beautiful place nice,Katiki Waterfalls
Good but not that wonderful,Katiki Waterfalls
Super,Katiki Waterfalls
Yaa good place to go .,Katiki Waterfalls
Niagara falls of andhrapradesh,Katiki Waterfalls
Nice njoyable place,Katiki Waterfalls
Adventure roads,Katiki Waterfalls
Loved,Katiki Waterfalls
Amazing,Katiki Waterfalls
Very dangerous place,Katiki Waterfalls
Supar waterfalls,Katiki Waterfalls
must visit,Katiki Waterfalls
Great experience,Katiki Waterfalls
Good,Katiki Waterfalls
Do not Waste time,Katiki Waterfalls
Awesome place never before..,Katiki Waterfalls
Sooo beautiful,Katiki Waterfalls
I really like this place,Katiki Waterfalls
Waterfalls from high,Katiki Waterfalls
Plz encourage my click,Katiki Waterfalls
Awesome!,Katiki Waterfalls
Must Come !!! 🤩🤩 …,Katiki Waterfalls
Great experience,Katiki Waterfalls
Soulfull ❤️,Katiki Waterfalls
Beautiful place.,Katiki Waterfalls
Good experience,Katiki Waterfalls
Place for mind fresh.,Katiki Waterfalls
super place amazing place,Katiki Waterfalls
Looking super,Katiki Waterfalls
Chill place,Katiki Waterfalls
Go with friends,Katiki Waterfalls
Best place to go,Katiki Waterfalls
Definitely recommend,Katiki Waterfalls
Suprbb view,Katiki Waterfalls
Scenic beauty,Katiki Waterfalls
I love it...,Katiki Waterfalls
Super excellent,Katiki Waterfalls
Good,Katiki Waterfalls
Nice,Katiki Waterfalls
Adventurous.,Katiki Waterfalls
Nice cool place,Katiki Waterfalls
Nature beautiful,Katiki Waterfalls
Awesome place,Katiki Waterfalls
Cool place,Katiki Waterfalls
Super,Katiki Waterfalls
Nice place,Katiki Waterfalls
I love this place,Katiki Waterfalls
Nice place,Katiki Waterfalls
Good place,Katiki Waterfalls
Ikkada kontha mandhi dochukuntunnaru private vehicles perutho #katika waterfalls private vehicles robber …,Katiki Waterfalls
"Very nice place
Araku nundi Sunkarametta meedugaa car lo vellindhi.",Katiki Waterfalls
In the waterfall,Katiki Waterfalls
"It is difficult to go to the waterfall, there is not much to say about it. Katika waterfalls is local peoples magic. There are many better things than this. They don't let you go in your own vehicle, they don't have good vehicles. More money will be collected. Waste of time. Don't be fooled especially those from outside. Don't wast …",Katiki Waterfalls
Chala baguntundhi,Katiki Waterfalls
Hsjia jhbd hai bhe hod,Katiki Waterfalls
The  …,Katiki Waterfalls
Judg …,Katiki Waterfalls
Bhut acha h,Katiki Waterfalls
wow 💕💕💕,Katiki Waterfalls
𝓝𝓲𝓬𝓮 𝓶𝓸𝓶𝓮𝓷𝓽 …,Katiki Waterfalls
Hhhhh,Katiki Waterfalls
#ammababoi,Katiki Waterfalls
Cooooooool 🥶 …,Katiki Waterfalls
"Decent one. Got some scenic views around the area.  They charge 40 rupees for the parking.
There’s a change room for women, not sure how its maintained. …",Ananthagiri Waterfalls
"Ananthagiri waterfalls, the true reflection of nature's beauty. 28kms far from araku village. We no need to be pay any entrance fee here, it's totally free of cost, this location is one of the major sight seeing location at araku is one of …",Ananthagiri Waterfalls
Nice place to visit and enjoy the nature. Waterfall is at good height and bottom water point can be accessed with caution. Need to walk down the staircase which can get tiring while returning. There is view point on top which gives mesmerizing view of Aaraku valley,Ananthagiri Waterfalls
"A Nice Place to visit on your Araku trip, The waterflow is seasonal it seems make sure you know the flow before visiting, need to climb down some 200 steps to reach the falls was not hard. A change room available for ladies, a decent …",Ananthagiri Waterfalls
"Small but beautiful falls,full of greeneries is quite attractive.
Green paddy field is added attraction.",Ananthagiri Waterfalls
One of the best waterfalls near araku. Every one should visit this waterfall. If you visit araku don't miss this waterfall.,Ananthagiri Waterfalls
"One of the best waterfalls near araku valley nearly 20+ km
⭐ There is no entry fee
⭐ very dangerous be careful not recommend for children",Ananthagiri Waterfalls
"Nice one, but we went on unseason water was less,
May during August time water will be more and falls also might be more beautiful",Ananthagiri Waterfalls
Beautiful place. Personally I feel that the local people should be taken care of. They are too poor.,Ananthagiri Waterfalls
It's ok. But katika waterfalls are better this waterfall 10 km from ananthagiri waterfall,Ananthagiri Waterfalls
Its a beautiful place to have a quality time with family. Nature's too lovely.,Ananthagiri Waterfalls
Excellent place. We can enjoy here. The view is amazing.,Ananthagiri Waterfalls
One of the great place in Araku. In Rainy season the water flow is Awesome.,Ananthagiri Waterfalls
"Small waterfall, not for bath, but good peaceful place to sit and chit chat.. should visit",Ananthagiri Waterfalls
Nice place but katika waterfall is better then this... bike parking  available  for allowing vehicle inside they will charge some 10 rs to 50 rs ... depends on vehicle  and games like archery n balloon shooting with air rifle is available …,Ananthagiri Waterfalls
It was a pretty sight to see. Was told that the veiw is better during monsoon.,Ananthagiri Waterfalls
"Ananthagiri Waterfalls is a hidden gem located amidst the lush green hills of Visakhapatnam (Vizag), Andhra Pradesh. The waterfall is a popular destination for nature lovers, trekkers, and adventure enthusiasts. …",Ananthagiri Waterfalls
Beautiful waterfall at Araku..2km from heritage ananthgiri resort.,Ananthagiri Waterfalls
"Nice water falls, need to walk a bit down to reach the water falls, it's slippery in some places. Need to be careful",Ananthagiri Waterfalls
A peaceful place to spend some time here... 2kms inside from the main road ..but a best one to see....,Ananthagiri Waterfalls
"another must visit if u r planning to come from vizag to arakku. is licated along the way, just a minor diversion. even in may u can see the waterfalls. the stairs are a bit steep, so u need to be careful, but worth the visit",Ananthagiri Waterfalls
Waste of time to travel there and I am sure you will be disappointed after visiting there. You can go to see the location and beautiful scenery and not for water falls,Ananthagiri Waterfalls
"Nice view of ananthagiri forest from top
And at foot waterfall.
low water flow.connecting road is bad. Ladies dress changing rooms are not …",Ananthagiri Waterfalls
"Ananthagiri Waterfalls is located on the Eastern Ghats, about 60 km from the Visakhapatnam. It is 30 km from Araku Valley and 3 km from Ananthagiri Town. The thick rainforests, lush green coffee plantations, rolling hills, deep ravines, and …",Ananthagiri Waterfalls
"Very cool and beautiful place...but at rainy seasons it would be great.
Located at 500 meters from haritha resorts of ananthagiri hills.
To the right side of the way to araku. …",Ananthagiri Waterfalls
"Excellent view point, everyone enjoyed the view and the weather, but their is no waterfall through out the year, sep to Feb is the perfect time to enjoy the weather",Ananthagiri Waterfalls
I hv been there 6 years ago but recently they put view point and all... Nice,Ananthagiri Waterfalls
I went there in april and it was hot summer.... So water was less.... But from below the view was beautiful.....💛 …,Ananthagiri Waterfalls
Nice waterfalls hidden from main roads. Take an extra pair of clothes for changing in case you make up your mind to get into the water here.,Ananthagiri Waterfalls
I felt that it was not that special. we went after visiting chittampadu waterfalls and in comparision the water here was not at all clear....water will just slide on the rocks without actually falling from above. Instead i would suggest you …,Ananthagiri Waterfalls
"Beautiful landscape with a nice Waterfall. The accessibility is a little tough, only the locals and expert tourist guides are aware of this place. Nice and quiet place.",Ananthagiri Waterfalls
Very good place to spend the time.,Ananthagiri Waterfalls
Very safe waterfalls at ananthagiri,Ananthagiri Waterfalls
Best place.... For ever...... to Peace....,Ananthagiri Waterfalls
"Please avoid to bring aged persons, down to the waterfall. Especially those who are having joint pains.",Ananthagiri Waterfalls
"🌀 This place is very beautiful. This is in an segmented road from borra caves, before going to borra caves you can visit this place. …",Ananthagiri Waterfalls
"Nature brings you peace and like wise Ananthagiri Water Falls brings you happiness.
Advisable to go with families,couples,friends all age categories.",Ananthagiri Waterfalls
Awesome place to visit. But the road to this place is very narrow. A must visit waterfall. There is no entrance fee but Rs.20 is charged towards car parking.,Ananthagiri Waterfalls
"Same as all waterfall, playing in the water is allowed. Snack shop is available over here, ladies dress change room are also available in here.",Ananthagiri Waterfalls
"Children can enjoy alot. Nice place for family visit.
Don't have rest rooms and dress changing rooms. Near water fall.",Ananthagiri Waterfalls
"With a height of about 100 feet, Anantagiri falls offer best views in monsoon season. The best way to reach these waterfalls is by walking / trekking from Anantagiri. The falls is about 1-2 km away from the main road between Anantagiri and …",Ananthagiri Waterfalls
Good water fall overall. You can enjoy some moments here. 2 km from main road. Good connectivity by road.,Ananthagiri Waterfalls
