Review,Place
"Beautiful place. Nice road, beautiful mountains. Very cool place. I love this place always.",Araku Valley
Good scenic and beautiful nature and Very cool atmosphere.....,Araku Valley
A truly wonderful and memorable experience. One will definitely ove to have a visit.,Araku Valley
"Araku Valley is a hill station in the Andhrapradesh. 110km from Visakhapatnam.
October to February is main season for visiting Araku",Araku Valley
"Lovable place for trip nd forest is superb
Had to watch ghat roads nd watterfalles hiking and many more",Araku Valley
Good place to visit ....bueatiful locations ..landscapes ....cool nature tribal peoples ....all are good …,Araku Valley
"It was great experience,best for trecking",Araku Valley
"Good place to spend a day or two with family and friends.. chilling weather throughout december, January and February months yet enjoyable.. tribal museum, chaprai water cascade, padmapuram botanical gardens, katika water falls, borra caves are the main attractions here..",Araku Valley
"Waste of time,
Better stay in ananthagiri hills or in hill top.
Don't go to ranajangidi water falls, nothing is available over there, …",Araku Valley
"Such awesome place must and should visiting place
Loved it😍😘 …",Araku Valley
The location was good but there is too much transportation and entry ticket rates. I am suggesting to please kindly provide transportation vehicles and reduce the entry ticket charges...,Araku Valley
Not much to see.. But you can go for it if u have interest in seeing curved roads and mountains..,Araku Valley
Very nice and beautiful place.,Araku Valley
Wonderful place.. Visit once in a life.. full joy and fun with friends and families.,Araku Valley
"Best attraction near vizag
Jus 100 oka from vizag city
U feel like andhra ooty …",Araku Valley
"A beautiful place full of natural resources. Must try Chicken Kabab and Bamboo Chicken Biriyani. I loved the taste of Chicken Kabab, but Bamboo Biriyani is just below average",Araku Valley
"Awesome place, please travel by train to the most amazing view",Araku Valley
Always a great place to escape from the hustle and bustle of the city. Going to the valley itself is an amazing journey.,Araku Valley
"Awesome place.....
One of the must visitied place
Mountain View waterfalls",Araku Valley
"The actual valley isn't much of a place to visit
The best place for taking tents is on a hill 10km short of araku. 500/- per person per night for a tent and bonfire.",Araku Valley
Super for honeymoon couples and family stress relief.It is the very special to new people only.. not for visited people's..because it boooring...,Araku Valley
Good place to visit for a day or two and have bamboo chicken in the evening.,Araku Valley
The place was very beautiful araku valley the place itself is a normal village just like any other villages situated in anypart of andhrapradesh but located in hills there are tribal people living here. That's what araku is but the nature …,Araku Valley
"Must wish when you are nearby.
And it's fun when you go with group of people",Araku Valley
Wow what a place yaar. You will definitely like this,Araku Valley
"Don't miss Sunrise View Point,
Chocolate Factory is just a Chocolate outlet with fun games...  Interestingly they sell handicrafts which are good ...Chocolates are expensive.",Araku Valley
Very nice cool and foggy climate enjoyed with all my Family and Friends.,Araku Valley
"Over hyped place. The travel to Araku is good with coffee plantations and pepper. Other than that, there's pretty much nothing",Araku Valley
Enjoyed the trip to Araku Valley and falls nearby. Journey was better than the destination.,Araku Valley
Very good climate and amazing nature and greenery 🌱🌿🍃☘️🍀🪴🌴🌳🌲☕☕and many coffee feilds …,Araku Valley
"Nice place with beautiful views. Best place to visit in the winter. Will get to know about the tribal culture and lifestyle, step cultivation and many more things.",Araku Valley
"Best place to visit in winter season with good roads and more places to see full of nature and Fogg, excellent place to visit in holidays",Araku Valley
Early mornings are just breath taking & calming too,Araku Valley
It's really a good place with awesome views. Do visit few waterfalls and coffee plantations. I would say it's a must watch place in every one's lifetime. It's a weekend getaway place. Views from train are very good. People in that place are good. Try to bargain with auto/ taxi people and they will show you the nearest places.,Araku Valley
Great place for nature lovers few watdr falls which u can enjoy with frnds for trecking and green vallies make u feel blessed for this nature,Araku Valley
Very pleasant n cool climate..Must vist in Winter season..Araku valley is about coffee plantations and pepper trees and must try Bamboo chicken most favorite to everyone..Thumbs for the place..,Araku Valley
"Great escape, picture perfect beautiful. One can enjoy bamboo chicken, perfectly seasoned on low heat. Best time is to start early in the morning and you'll be able to reach Vizag within 02 hours.",Araku Valley
Must visit  this place who loves nature. Highly scenic  view.,Araku Valley
Araku Valley is nice place,Araku Valley
"Friends you can plan from vizag at morning 6:30am, you can  cover all places and museums in the valley",Araku Valley
"There is nothing major to visit , not worth to spend so much for entry ticket, only worth if you plan to do adventure activities inside",Araku Valley
A beautiful greeny valley surrounded by hills. The float of clouds over hills makes the scene more beautiful. The best way to come in this valley is through train from Visakhapatnam,Araku Valley
"Exlent landscapes... Awesome view points, coffee plantation...best time to visit October to February",Araku Valley
Very nice go in November to Jan season it looks very good. Transaportation is little bit costly roads need to be better. Food you need to adjust if you are vegeterain otherwise every where you will see bamboo chicken.,Araku Valley
Excellent climate in summer. Bora caves is the must place to visit,Araku Valley
Most visit place 👍 …,Araku Valley
"Araku valley is the place for nature lovers. If you are not, then you may feel that there is nothing. Other wise there are some of the water falls, Borra caves around to see and there are some other places as well.",Araku Valley
